investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,cohort_year,gap_days
INV003788,2025-01-27,148568,SIP,7262,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Net Banking,Verified,2025,145.0
INV003788,2025-05-02,119552,Redemption,235456,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Net Banking,Verified,2025,95.0
INV003789,2024-11-13,119094,Lumpsum,218218,Rajasthan,Udaipur,B30,36-45,Male,29.9,Mandate,Verified,2024,235.0
INV003789,2025-02-14,119598,SIP,2716,Rajasthan,Udaipur,B30,36-45,Male,29.9,Cheque,Verified,2025,93.0
INV003789,2025-05-19,118632,Lumpsum,415705,Rajasthan,Udaipur,B30,36-45,Male,29.9,UPI,Verified,2025,72.0
INV003791,2024-04-28,148567,Lumpsum,354877,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Mandate,Verified,2024,97.0
INV003791,2024-09-10,149324,Lumpsum,121961,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Cheque,Verified,2024,135.0
INV003791,2025-01-02,119094,Lumpsum,264085,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Net Banking,Verified,2025,56.0
INV003791,2025-02-20,148568,Lumpsum,251641,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Mandate,Pending,2025,49.0
INV003792,2024-09-16,100016,Redemption,205634,Maharashtra,Pune,T30,46-55,Male,17.9,Net Banking,Verified,2024,55.0
INV003792,2024-12-13,148569,Lumpsum,345620,Maharashtra,Pune,T30,46-55,Male,17.9,Mandate,Verified,2024,68.0
INV003792,2025-03-06,102887,Lumpsum,14741,Maharashtra,Pune,T30,46-55,Male,17.9,UPI,Verified,2025,53.0
INV003793,2024-08-24,119599,SIP,52242,Delhi,New Delhi,T30,46-55,Male,94.3,Cheque,Verified,2024,199.0
INV003793,2024-10-29,120505,SIP,586,Delhi,New Delhi,T30,46-55,Male,94.3,UPI,Verified,2024,38.0
INV003793,2025-01-23,101208,Lumpsum,511519,Delhi,New Delhi,T30,46-55,Male,94.3,Cheque,Verified,2025,86.0
INV003793,2025-04-06,102885,SIP,1042,Delhi,New Delhi,T30,46-55,Male,94.3,UPI,Verified,2025,73.0
INV003794,2024-05-21,118633,SIP,3203,Gujarat,Ahmedabad,T30,26-35,Male,22.1,Mandate,Verified,2024,76.0
INV003794,2024-10-21,120842,Lumpsum,354117,Gujarat,Ahmedabad,T30,26-35,Male,22.1,UPI,Verified,2024,120.0
INV003794,2024-12-18,149323,Lumpsum,112175,Gujarat,Ahmedabad,T30,26-35,Male,22.1,UPI,Verified,2024,46.0
INV003794,2025-02-19,120842,Lumpsum,43475,Gujarat,Ahmedabad,T30,26-35,Male,22.1,Net Banking,Verified,2025,38.0
INV003795,2024-03-30,120842,SIP,11364,West Bengal,Kolkata,T30,18-25,Male,7.6,Cheque,Verified,2024,85.0
INV003795,2024-07-16,118632,SIP,1815,West Bengal,Kolkata,T30,18-25,Male,7.6,UPI,Verified,2024,44.0
INV003795,2024-10-15,119599,SIP,524,West Bengal,Kolkata,T30,18-25,Male,7.6,Cheque,Verified,2024,91.0
INV003795,2024-12-19,125497,Lumpsum,94739,West Bengal,Kolkata,T30,18-25,Male,7.6,Cheque,Pending,2024,65.0
INV003795,2025-02-14,119093,SIP,22238,West Bengal,Kolkata,T30,18-25,Male,7.6,UPI,Verified,2025,38.0
INV003796,2025-01-25,120505,Lumpsum,427351,Delhi,Noida,T30,26-35,Male,19.1,UPI,Verified,2025,88.0
INV003797,2024-05-18,119599,SIP,597,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Mandate,Verified,2024,125.0
INV003797,2024-07-31,149322,SIP,24157,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Mandate,Verified,2024,74.0
INV003797,2025-03-14,120842,Redemption,432505,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Cheque,Verified,2025,189.0
INV003797,2025-04-25,101208,Lumpsum,365341,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Cheque,Pending,2025,42.0
INV003798,2024-05-06,102887,Lumpsum,240815,Karnataka,Bangalore,T30,36-45,Male,53.9,Mandate,Verified,2024,76.0
INV003798,2024-12-17,119092,Lumpsum,303689,Karnataka,Bangalore,T30,36-45,Male,53.9,Net Banking,Verified,2024,163.0
INV003798,2025-02-11,125498,Lumpsum,244980,Karnataka,Bangalore,T30,36-45,Male,53.9,UPI,Verified,2025,56.0
INV003798,2025-04-22,125498,Redemption,184189,Karnataka,Bangalore,T30,36-45,Male,53.9,Net Banking,Verified,2025,70.0
INV003799,2024-06-04,120503,SIP,6652,Punjab,Amritsar,B30,18-25,Male,5.6,Mandate,Verified,2024,125.0
INV003799,2024-09-18,119093,Redemption,287328,Punjab,Amritsar,B30,18-25,Male,5.6,Mandate,Verified,2024,104.0
INV003799,2025-02-02,148569,SIP,2878,Punjab,Amritsar,B30,18-25,Male,5.6,Cheque,Verified,2025,108.0
INV003799,2025-04-17,119094,SIP,20584,Punjab,Amritsar,B30,18-25,Male,5.6,UPI,Verified,2025,42.0
INV003800,2024-06-17,125497,SIP,919,Madhya Pradesh,Bhopal,B30,26-35,Male,18.8,UPI,Verified,2024,52.0
INV003800,2024-10-24,102885,Lumpsum,542102,Madhya Pradesh,Bhopal,B30,26-35,Male,18.8,Mandate,Verified,2024,129.0
INV003800,2025-05-13,118634,SIP,2173,Madhya Pradesh,Bhopal,B30,26-35,Male,18.8,Mandate,Verified,2025,201.0
INV003801,2024-03-10,100025,Redemption,211982,Punjab,Chandigarh,T30,26-35,Male,17.8,UPI,Verified,2024,60.0
INV003801,2024-10-12,118633,SIP,6445,Punjab,Chandigarh,T30,26-35,Male,17.8,Mandate,Verified,2024,208.0
INV003801,2024-11-27,102887,Lumpsum,132155,Punjab,Chandigarh,T30,26-35,Male,17.8,UPI,Verified,2024,46.0
INV003801,2025-01-02,149324,SIP,1090,Punjab,Chandigarh,T30,26-35,Male,17.8,UPI,Verified,2025,36.0
INV003803,2024-02-23,148568,Lumpsum,167838,Rajasthan,Jaipur,T30,26-35,Male,10.8,Cheque,Verified,2024,44.0
INV003803,2024-04-16,120843,Lumpsum,121185,Rajasthan,Jaipur,T30,26-35,Male,10.8,UPI,Verified,2024,53.0
INV003803,2024-06-28,120505,SIP,2166,Rajasthan,Jaipur,T30,26-35,Male,10.8,UPI,Verified,2024,73.0
INV003803,2024-08-13,120507,Redemption,539152,Rajasthan,Jaipur,T30,26-35,Male,10.8,Cheque,Verified,2024,46.0
INV003803,2025-04-12,118634,Lumpsum,375831,Rajasthan,Jaipur,T30,26-35,Male,10.8,Net Banking,Verified,2025,240.0
INV003804,2024-05-24,118636,Lumpsum,373882,Karnataka,Bangalore,T30,46-55,Male,81.9,Cheque,Verified,2024,102.0
INV003804,2024-11-28,148569,SIP,916,Karnataka,Bangalore,T30,46-55,Male,81.9,Cheque,Verified,2024,188.0
INV003804,2025-03-05,119093,SIP,22708,Karnataka,Bangalore,T30,46-55,Male,81.9,Cheque,Verified,2025,97.0
INV003805,2024-09-11,120842,Redemption,49938,Madhya Pradesh,Indore,T30,26-35,Female,17.0,UPI,Verified,2024,75.0
INV003805,2025-04-06,118636,SIP,2309,Madhya Pradesh,Indore,T30,26-35,Female,17.0,Cheque,Verified,2025,182.0
INV003806,2024-05-29,120504,Redemption,334464,Karnataka,Bangalore,T30,26-35,Male,14.7,UPI,Verified,2024,68.0
INV003806,2024-07-28,100025,Lumpsum,425864,Karnataka,Bangalore,T30,26-35,Male,14.7,Mandate,Verified,2024,60.0
INV003806,2025-02-22,102887,SIP,1694,Karnataka,Bangalore,T30,26-35,Male,14.7,Cheque,Verified,2025,209.0
INV003806,2025-04-19,120507,SIP,5354,Karnataka,Bangalore,T30,26-35,Male,14.7,UPI,Pending,2025,48.0
INV003807,2025-02-26,149323,Lumpsum,146772,Rajasthan,Udaipur,B30,46-55,Male,76.4,UPI,Verified,2025,166.0
INV003808,2024-05-17,148569,Redemption,365494,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,UPI,Verified,2024,53.0
INV003808,2024-08-11,119095,Lumpsum,187374,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Cheque,Verified,2024,44.0
INV003808,2024-11-21,120842,Lumpsum,296811,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Net Banking,Verified,2024,101.0
INV003808,2025-04-09,120842,Lumpsum,265408,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,UPI,Verified,2025,139.0
INV003809,2024-06-21,119094,SIP,17282,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Net Banking,Verified,2024,70.0
INV003809,2024-10-12,100016,Lumpsum,543293,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Mandate,Pending,2024,113.0
INV003809,2025-02-10,118634,Redemption,446889,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Cheque,Verified,2025,121.0
INV003809,2025-04-02,149323,Lumpsum,172326,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Cheque,Verified,2025,51.0
INV003810,2024-03-10,100016,Lumpsum,347722,Maharashtra,Nashik,B30,26-35,Male,24.7,UPI,Verified,2024,56.0
INV003810,2024-04-21,118635,Redemption,132125,Maharashtra,Nashik,B30,26-35,Male,24.7,Net Banking,Verified,2024,42.0
INV003810,2024-06-08,120506,Redemption,571591,Maharashtra,Nashik,B30,26-35,Male,24.7,Mandate,Verified,2024,48.0
INV003810,2024-07-15,119092,SIP,24338,Maharashtra,Nashik,B30,26-35,Male,24.7,Net Banking,Verified,2024,37.0
INV003810,2025-03-12,119598,Lumpsum,396329,Maharashtra,Nashik,B30,26-35,Male,24.7,Mandate,Verified,2025,234.0
INV003811,2024-06-21,118634,Redemption,395256,Gujarat,Surat,T30,46-55,Female,83.6,UPI,Verified,2024,133.0
INV003811,2024-09-07,119095,SIP,8725,Gujarat,Surat,T30,46-55,Female,83.6,Net Banking,Verified,2024,50.0
INV003811,2024-11-18,102885,SIP,8519,Gujarat,Surat,T30,46-55,Female,83.6,Net Banking,Verified,2024,72.0
INV003811,2025-01-08,119092,SIP,8770,Gujarat,Surat,T30,46-55,Female,83.6,Cheque,Verified,2025,51.0
INV003811,2025-04-30,120842,SIP,5350,Gujarat,Surat,T30,46-55,Female,83.6,UPI,Verified,2025,112.0
INV003812,2024-07-02,101207,SIP,3227,Haryana,Faridabad,B30,18-25,Female,3.6,Cheque,Verified,2024,92.0
INV003812,2024-08-17,119598,Lumpsum,263744,Haryana,Faridabad,B30,18-25,Female,3.6,Net Banking,Verified,2024,46.0
INV003812,2025-03-19,149322,SIP,1193,Haryana,Faridabad,B30,18-25,Female,3.6,UPI,Verified,2025,132.0
INV003812,2025-05-03,120841,SIP,2597,Haryana,Faridabad,B30,18-25,Female,3.6,Mandate,Verified,2025,40.0
INV003813,2024-05-24,119551,Redemption,527296,Rajasthan,Udaipur,B30,36-45,Male,23.6,Mandate,Verified,2024,80.0
INV003813,2024-08-21,100033,SIP,7720,Rajasthan,Udaipur,B30,36-45,Male,23.6,Mandate,Verified,2024,81.0
INV003813,2024-12-21,119120,SIP,16968,Rajasthan,Udaipur,B30,36-45,Male,23.6,Mandate,Verified,2024,122.0
INV003813,2025-03-16,119598,SIP,10923,Rajasthan,Udaipur,B30,36-45,Male,23.6,Mandate,Verified,2025,85.0
INV003814,2024-09-08,102886,Lumpsum,461668,Rajasthan,Udaipur,B30,36-45,Female,12.5,Cheque,Verified,2024,156.0
INV003815,2024-03-30,120844,SIP,5395,Gujarat,Surat,T30,36-45,Male,38.7,UPI,Verified,2024,52.0
INV003815,2024-11-07,120842,SIP,25574,Gujarat,Surat,T30,36-45,Male,38.7,Cheque,Verified,2024,217.0
INV003815,2024-12-24,119093,Lumpsum,296867,Gujarat,Surat,T30,36-45,Male,38.7,UPI,Verified,2024,47.0
INV003815,2025-02-22,118633,Lumpsum,57210,Gujarat,Surat,T30,36-45,Male,38.7,Cheque,Verified,2025,51.0
INV003816,2025-01-09,120843,Redemption,457932,West Bengal,Kolkata,T30,26-35,Female,17.0,Cheque,Verified,2025,134.0
INV003816,2025-05-13,148568,SIP,2032,West Bengal,Kolkata,T30,26-35,Female,17.0,Mandate,Verified,2025,124.0
INV003817,2024-10-03,101208,Lumpsum,194336,Gujarat,Surat,T30,26-35,Male,9.0,Mandate,Verified,2024,246.0
INV003817,2025-02-06,102887,SIP,1176,Gujarat,Surat,T30,26-35,Male,9.0,Cheque,Verified,2025,97.0
INV003817,2025-04-04,149324,Lumpsum,105619,Gujarat,Surat,T30,26-35,Male,9.0,Mandate,Verified,2025,57.0
INV003818,2024-12-19,119552,Lumpsum,396928,Gujarat,Surat,T30,36-45,Male,25.3,Cheque,Verified,2024,95.0
INV003818,2025-05-21,118635,SIP,3387,Gujarat,Surat,T30,36-45,Male,25.3,Mandate,Verified,2025,153.0
INV003819,2024-06-08,120505,SIP,22749,Haryana,Gurugram,T30,26-35,Male,19.0,UPI,Verified,2024,118.0
INV003819,2024-08-01,148567,Redemption,240243,Haryana,Gurugram,T30,26-35,Male,19.0,UPI,Pending,2024,54.0
INV003820,2024-03-10,118635,Redemption,95832,Tamil Nadu,Chennai,T30,56+,Male,61.2,Net Banking,Verified,2024,49.0
INV003820,2024-11-12,119094,Redemption,356856,Tamil Nadu,Chennai,T30,56+,Male,61.2,Net Banking,Verified,2024,247.0
INV003820,2025-02-03,148568,SIP,17745,Tamil Nadu,Chennai,T30,56+,Male,61.2,Mandate,Verified,2025,83.0
INV003820,2025-03-18,119094,SIP,11926,Tamil Nadu,Chennai,T30,56+,Male,61.2,Net Banking,Verified,2025,43.0
INV003821,2024-05-13,119552,Redemption,322195,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Verified,2024,132.0
INV003821,2024-09-21,148568,SIP,447,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Verified,2024,85.0
INV003821,2025-04-22,148569,Lumpsum,75894,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Verified,2025,191.0
INV003822,2024-06-12,120506,Lumpsum,383445,Rajasthan,Jaipur,T30,26-35,Male,12.9,UPI,Verified,2024,36.0
INV003822,2024-08-13,119120,SIP,13798,Rajasthan,Jaipur,T30,26-35,Male,12.9,Net Banking,Verified,2024,62.0
INV003822,2024-10-13,100025,Lumpsum,489121,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Verified,2024,38.0
INV003822,2024-11-26,125497,Lumpsum,402323,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Pending,2024,44.0
INV003822,2025-01-11,148568,SIP,5577,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Verified,2025,46.0
INV003822,2025-04-01,119094,SIP,8395,Rajasthan,Jaipur,T30,26-35,Male,12.9,UPI,Verified,2025,80.0
INV003823,2024-04-14,102885,SIP,9370,Madhya Pradesh,Indore,T30,26-35,Male,10.5,UPI,Pending,2024,64.0
INV003823,2024-06-10,120507,SIP,13723,Madhya Pradesh,Indore,T30,26-35,Male,10.5,UPI,Verified,2024,45.0
INV003823,2024-11-11,120842,SIP,2016,Madhya Pradesh,Indore,T30,26-35,Male,10.5,UPI,Verified,2024,154.0
INV003824,2024-06-17,118634,SIP,2361,Telangana,Hyderabad,T30,26-35,Male,9.4,Net Banking,Pending,2024,50.0
INV003824,2025-01-02,120842,SIP,27809,Telangana,Hyderabad,T30,26-35,Male,9.4,UPI,Verified,2025,182.0
INV003824,2025-04-14,120503,SIP,2823,Telangana,Hyderabad,T30,26-35,Male,9.4,Net Banking,Verified,2025,91.0
INV003825,2024-08-24,119094,SIP,2240,Telangana,Hyderabad,T30,56+,Male,69.6,Net Banking,Verified,2024,91.0
INV003825,2024-12-01,118634,SIP,2001,Telangana,Hyderabad,T30,56+,Male,69.6,Net Banking,Verified,2024,99.0
INV003825,2025-03-06,148567,SIP,42947,Telangana,Hyderabad,T30,56+,Male,69.6,Cheque,Verified,2025,95.0
INV003825,2025-04-28,120505,Lumpsum,286965,Telangana,Hyderabad,T30,56+,Male,69.6,Mandate,Verified,2025,53.0
INV003826,2024-11-09,120504,Redemption,222611,West Bengal,Kolkata,T30,18-25,Male,7.7,UPI,Verified,2024,192.0
INV003826,2025-01-25,119093,Redemption,259306,West Bengal,Kolkata,T30,18-25,Male,7.7,UPI,Verified,2025,77.0
INV003828,2024-07-19,119094,SIP,5805,Karnataka,Bangalore,T30,18-25,Male,7.6,UPI,Verified,2024,109.0
INV003828,2024-10-07,148568,Redemption,365866,Karnataka,Bangalore,T30,18-25,Male,7.6,UPI,Verified,2024,37.0
INV003829,2024-06-13,101207,SIP,24400,Punjab,Amritsar,B30,36-45,Male,55.6,Mandate,Verified,2024,67.0
INV003829,2024-08-04,119093,SIP,10463,Punjab,Amritsar,B30,36-45,Male,55.6,Mandate,Verified,2024,43.0
INV003829,2024-10-10,119095,SIP,1162,Punjab,Amritsar,B30,36-45,Male,55.6,Cheque,Verified,2024,67.0
INV003829,2025-03-18,119120,SIP,3332,Punjab,Amritsar,B30,36-45,Male,55.6,Net Banking,Verified,2025,130.0
INV003830,2024-04-12,149324,Redemption,252242,Punjab,Amritsar,B30,26-35,Male,17.6,Mandate,Verified,2024,79.0
INV003830,2024-06-11,120507,SIP,40989,Punjab,Amritsar,B30,26-35,Male,17.6,Cheque,Verified,2024,46.0
INV003830,2024-10-09,149324,SIP,48860,Punjab,Amritsar,B30,26-35,Male,17.6,UPI,Verified,2024,115.0
INV003830,2024-11-29,119093,Lumpsum,310352,Punjab,Amritsar,B30,26-35,Male,17.6,Cheque,Verified,2024,51.0
INV003830,2025-01-15,101207,SIP,9681,Punjab,Amritsar,B30,26-35,Male,17.6,Net Banking,Verified,2025,47.0
INV003830,2025-03-25,102887,Lumpsum,108571,Punjab,Amritsar,B30,26-35,Male,17.6,UPI,Pending,2025,57.0
INV003832,2024-09-09,118635,SIP,3013,Karnataka,Mysore,B30,46-55,Male,34.4,Net Banking,Verified,2024,170.0
INV003832,2024-12-15,120503,SIP,48391,Karnataka,Mysore,B30,46-55,Male,34.4,Cheque,Verified,2024,66.0
INV003832,2025-01-31,119092,SIP,28352,Karnataka,Mysore,B30,46-55,Male,34.4,Cheque,Verified,2025,47.0
INV003832,2025-05-11,118633,Lumpsum,204942,Karnataka,Mysore,B30,46-55,Male,34.4,UPI,Verified,2025,79.0
INV003833,2024-09-26,120506,Lumpsum,369571,Delhi,New Delhi,T30,26-35,Male,11.7,Mandate,Verified,2024,113.0
INV003833,2024-12-03,119095,SIP,2181,Delhi,New Delhi,T30,26-35,Male,11.7,Cheque,Verified,2024,46.0
INV003834,2024-05-09,100016,SIP,4452,Madhya Pradesh,Bhopal,B30,36-45,Male,25.1,Cheque,Verified,2024,77.0
INV003834,2024-07-19,118633,SIP,2974,Madhya Pradesh,Bhopal,B30,36-45,Male,25.1,UPI,Verified,2024,71.0
INV003834,2024-09-27,149322,SIP,7461,Madhya Pradesh,Bhopal,B30,36-45,Male,25.1,Net Banking,Verified,2024,70.0
INV003834,2025-01-28,118633,SIP,5259,Madhya Pradesh,Bhopal,B30,36-45,Male,25.1,Net Banking,Verified,2025,97.0
INV003835,2024-04-09,120505,SIP,997,Delhi,Noida,T30,36-45,Female,58.3,UPI,Pending,2024,50.0
INV003835,2024-09-03,120504,SIP,2381,Delhi,Noida,T30,36-45,Female,58.3,Cheque,Pending,2024,101.0
INV003835,2025-01-28,120505,Redemption,125743,Delhi,Noida,T30,36-45,Female,58.3,Mandate,Verified,2025,147.0
INV003836,2024-05-13,120507,SIP,2708,Karnataka,Bangalore,T30,36-45,Male,12.4,UPI,Verified,2024,108.0
INV003836,2024-08-11,100016,Redemption,435441,Karnataka,Bangalore,T30,36-45,Male,12.4,UPI,Verified,2024,63.0
INV003836,2024-12-18,102886,SIP,1109,Karnataka,Bangalore,T30,36-45,Male,12.4,UPI,Verified,2024,123.0
INV003836,2025-03-21,149324,Lumpsum,183564,Karnataka,Bangalore,T30,36-45,Male,12.4,Net Banking,Verified,2025,93.0
INV003837,2024-12-01,100016,Lumpsum,327871,Punjab,Amritsar,B30,26-35,Female,15.2,UPI,Verified,2024,287.0
INV003838,2024-09-03,101206,Lumpsum,267964,Gujarat,Surat,T30,18-25,Female,5.1,UPI,Verified,2024,228.0
INV003838,2024-12-03,120841,Redemption,274560,Gujarat,Surat,T30,18-25,Female,5.1,Mandate,Verified,2024,91.0
INV003839,2024-12-30,118634,SIP,8122,Gujarat,Surat,T30,26-35,Female,11.5,Mandate,Verified,2024,139.0
INV003840,2024-03-30,119095,SIP,3583,Rajasthan,Jaipur,T30,36-45,Male,54.6,Net Banking,Verified,2024,63.0
INV003840,2024-06-04,102885,SIP,11828,Rajasthan,Jaipur,T30,36-45,Male,54.6,Cheque,Verified,2024,66.0
INV003842,2024-11-05,148569,SIP,3352,Maharashtra,Pune,T30,36-45,Male,34.3,Net Banking,Verified,2024,225.0
INV003842,2025-02-01,120506,Lumpsum,336822,Maharashtra,Pune,T30,36-45,Male,34.3,UPI,Verified,2025,88.0
INV003844,2024-06-19,119598,SIP,11217,Maharashtra,Nashik,B30,26-35,Female,15.9,Net Banking,Verified,2024,76.0
INV003844,2024-10-20,149322,Lumpsum,299558,Maharashtra,Nashik,B30,26-35,Female,15.9,Cheque,Verified,2024,123.0
INV003844,2025-01-02,119552,SIP,25966,Maharashtra,Nashik,B30,26-35,Female,15.9,Mandate,Verified,2025,74.0
INV003844,2025-04-07,120507,SIP,16467,Maharashtra,Nashik,B30,26-35,Female,15.9,Mandate,Verified,2025,95.0
INV003845,2024-07-15,119599,Lumpsum,243286,Gujarat,Surat,T30,26-35,Female,10.1,UPI,Verified,2024,78.0
INV003845,2024-09-07,119093,SIP,8700,Gujarat,Surat,T30,26-35,Female,10.1,Net Banking,Verified,2024,54.0
INV003846,2024-03-22,120841,SIP,1610,Uttar Pradesh,Agra,B30,46-55,Female,44.2,UPI,Verified,2024,77.0
INV003846,2024-06-07,102885,SIP,8067,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Cheque,Verified,2024,42.0
INV003846,2025-04-02,118634,Redemption,350198,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,Verified,2025,299.0
INV003847,2024-05-31,102887,SIP,7669,Telangana,Hyderabad,T30,26-35,Male,19.7,Cheque,Verified,2024,132.0
INV003847,2024-10-09,101207,SIP,986,Telangana,Hyderabad,T30,26-35,Male,19.7,UPI,Verified,2024,65.0
INV003847,2025-03-14,119093,SIP,4372,Telangana,Hyderabad,T30,26-35,Male,19.7,UPI,Verified,2025,63.0
INV003847,2025-05-16,100016,SIP,21316,Telangana,Hyderabad,T30,26-35,Male,19.7,Cheque,Verified,2025,36.0
INV003848,2024-03-31,120841,SIP,2692,Telangana,Hyderabad,T30,26-35,Male,24.0,Cheque,Verified,2024,39.0
INV003848,2024-05-09,120504,Redemption,533106,Telangana,Hyderabad,T30,26-35,Male,24.0,Net Banking,Verified,2024,39.0
INV003848,2024-09-30,118634,SIP,1733,Telangana,Hyderabad,T30,26-35,Male,24.0,Mandate,Verified,2024,136.0
INV003848,2024-12-02,120841,Lumpsum,321954,Telangana,Hyderabad,T30,26-35,Male,24.0,Mandate,Verified,2024,63.0
INV003848,2025-02-03,148568,Lumpsum,113948,Telangana,Hyderabad,T30,26-35,Male,24.0,Cheque,Verified,2025,51.0
INV003849,2024-04-25,119551,Redemption,331515,Karnataka,Mysore,B30,26-35,Male,7.6,UPI,Verified,2024,38.0
INV003849,2024-08-11,119598,SIP,55539,Karnataka,Mysore,B30,26-35,Male,7.6,Net Banking,Verified,2024,108.0
INV003849,2024-10-05,119092,SIP,8792,Karnataka,Mysore,B30,26-35,Male,7.6,Net Banking,Verified,2024,55.0
INV003849,2025-01-09,118634,SIP,25650,Karnataka,Mysore,B30,26-35,Male,7.6,UPI,Verified,2025,47.0
INV003849,2025-04-08,119598,SIP,17720,Karnataka,Mysore,B30,26-35,Male,7.6,Mandate,Verified,2025,89.0
INV003851,2024-09-19,125498,Redemption,292467,Karnataka,Bangalore,T30,46-55,Male,60.6,Net Banking,Pending,2024,92.0
INV003851,2025-01-08,101208,Lumpsum,238164,Karnataka,Bangalore,T30,46-55,Male,60.6,Mandate,Verified,2025,73.0
INV003851,2025-04-18,100033,Lumpsum,148435,Karnataka,Bangalore,T30,46-55,Male,60.6,Mandate,Pending,2025,38.0
INV003852,2024-11-20,118635,Lumpsum,83639,Maharashtra,Mumbai,T30,56+,Male,12.2,Cheque,Verified,2024,113.0
INV003852,2025-04-29,119092,SIP,487,Maharashtra,Mumbai,T30,56+,Male,12.2,Cheque,Verified,2025,160.0
INV003853,2024-08-16,149324,Redemption,413642,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Mandate,Verified,2024,143.0
INV003853,2024-12-19,120841,Lumpsum,143708,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Net Banking,Verified,2024,125.0
INV003853,2025-04-20,149324,Redemption,458003,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,UPI,Verified,2025,122.0
INV003854,2024-07-28,100025,SIP,2551,Maharashtra,Pune,T30,26-35,Male,16.5,Cheque,Verified,2024,67.0
INV003854,2024-11-05,119551,Redemption,80360,Maharashtra,Pune,T30,26-35,Male,16.5,Cheque,Verified,2024,100.0
INV003854,2025-01-29,118635,SIP,5319,Maharashtra,Pune,T30,26-35,Male,16.5,Net Banking,Verified,2025,85.0
INV003855,2024-08-18,120841,Lumpsum,50751,Haryana,Faridabad,B30,56+,Male,58.1,Net Banking,Verified,2024,116.0
INV003855,2024-11-14,101207,SIP,28194,Haryana,Faridabad,B30,56+,Male,58.1,UPI,Verified,2024,66.0
INV003855,2025-01-15,118633,SIP,499,Haryana,Faridabad,B30,56+,Male,58.1,UPI,Verified,2025,62.0
INV003855,2025-03-04,118632,Redemption,98703,Haryana,Faridabad,B30,56+,Male,58.1,Cheque,Verified,2025,48.0
INV003856,2024-10-26,101207,SIP,3157,Madhya Pradesh,Indore,T30,36-45,Male,46.7,Net Banking,Pending,2024,156.0
INV003856,2024-12-03,120504,SIP,544,Madhya Pradesh,Indore,T30,36-45,Male,46.7,Mandate,Verified,2024,38.0
INV003857,2024-08-25,102886,Lumpsum,418902,Madhya Pradesh,Indore,T30,18-25,Male,3.8,Cheque,Verified,2024,44.0
INV003857,2025-01-27,120842,Lumpsum,286846,Madhya Pradesh,Indore,T30,18-25,Male,3.8,UPI,Verified,2025,142.0
INV003857,2025-05-10,118633,SIP,1038,Madhya Pradesh,Indore,T30,18-25,Male,3.8,Net Banking,Pending,2025,94.0
INV003858,2024-08-02,149322,SIP,12408,Rajasthan,Jaipur,T30,36-45,Male,21.6,Mandate,Verified,2024,43.0
INV003858,2025-01-02,118634,Lumpsum,337018,Rajasthan,Jaipur,T30,36-45,Male,21.6,Net Banking,Verified,2025,153.0
INV003858,2025-02-27,120843,SIP,2754,Rajasthan,Jaipur,T30,36-45,Male,21.6,Mandate,Verified,2025,56.0
INV003858,2025-05-28,118632,SIP,529,Rajasthan,Jaipur,T30,36-45,Male,21.6,UPI,Verified,2025,90.0
INV003859,2024-04-04,100033,SIP,2632,Karnataka,Bangalore,T30,36-45,Male,28.5,Cheque,Verified,2024,66.0
INV003859,2024-06-02,120841,SIP,8919,Karnataka,Bangalore,T30,36-45,Male,28.5,Mandate,Verified,2024,59.0
INV003859,2024-09-10,119095,SIP,5159,Karnataka,Bangalore,T30,36-45,Male,28.5,Net Banking,Verified,2024,100.0
INV003859,2024-10-16,119094,Lumpsum,281772,Karnataka,Bangalore,T30,36-45,Male,28.5,UPI,Verified,2024,36.0
